Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Mass air flow rate (lb/min), Barometric pressure (inHg), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Intake air temperature bank 1  sensor 2 (°F), Intake air temperature bank 1  sensor 3 (°F), Commanded fuel rail pressure A (inHg), Fuel rail pressure A (inHg), Boost (psi), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
684.524,10.436092,44.29515,2268.75,62.75849,8.8641,29.234798,53.6,1.1764706,60.8,68,0,3809.3828,3957.0334,7.3969245,-2.9139712E-15,1.0131867,82.45315,190.87746,8.933203,22.67349,45.04574,-93.10759,910.6286
684.773,53.450317,22.442877,2165.5,63.37986,1.787373,29.234798,53.6,9.019608,60.8,68,0,2890.9968,3109.5195,-3.335868,2.4885924,1.5109051,16.258244,39.432064,8.939564,22.678394,45.04574,-93.10759,910.6286
685.024,27.06366,23.32878,2100.75,63.37986,3.549609,29.234798,53.6,9.411765,60.8,68,0,3162.6738,3266.029,-2.9007547,-2.9139712E-15,1.5109051,32.109787,80.27811,8.942721,22.679693,45.045895,-93.10787,912.59326
685.274,14.97967,31.597206,2057,63.37986,6.41655,29.234798,53.6,14.509804,60.8,68,0,3620.3904,3280.7942,1.1603019,-2.9139712E-15,1.003941,58.012516,148.12265,8.945882,22.675575,45.045895,-93.10787,912.59326
685.524,14.474867,36.912624,2052.5,64.001236,6.685119,29.234798,53.6,29.80392,60.8,68,0,3838.913,4019.0466,3.770981,2.539492,1.5118395,60.624256,155.13055,8.952214,22.667597,45.045895,-93.10787,912.59326
685.776,13.52969,38.38913,2066,64.001236,7.152138,29.234798,53.6,37.64706,60.8,68,0,3838.913,3951.1274,4.49617,2.539492,1.5118395,64.859436,164.88339,8.955378,22.66219,45.045895,-93.10787,912.59326
686.024,9.027508,43.40925,2715.5,64.622604,10.492713,29.234798,53.6,27.058823,60.8,68,0,3838.913,4107.6367,6.9618115,2.5223382,1.5100845,98.14976,189.83377,8.961823,22.644255,45.046055,-93.108154,911.1398
686.274,7.3485503,46.066956,2976.75,64.622604,13.16385,29.234798,53.6,20.392157,60.8,68,0,3945.2214,4143.073,8.267151,2.5223382,1.5100845,120.574486,212.73901,8.965041,22.62735,45.046055,-93.108154,911.1398
686.524,8.114888,46.362255,3119.5,65.24397,12.035331,29.234798,53.6,16.862745,60.8,68,0,4054.4827,4054.4827,8.412189,2.544694,1.5213047,110.2378,185.60071,8.9682865,22.612717,45.046055,-93.108154,911.1398
686.775,10.711041,37.798527,3276.75,65.86535,9.223956,29.234798,53.6,12.941176,60.8,68,0,4160.791,4225.7573,4.2060943,2.417354,2.0047755,84.31366,135.1415,8.974971,22.588774,45.046055,-93.108154,911.1398
687.024,11.20418,34.550217,3287,66.48672,8.8641,29.234798,53.6,13.333333,60.8,68,0,4160.791,4181.4624,2.6106794,4.9745407,2.516213,81.3631,130.00554,8.978262,22.580364,45.04622,-93.10845,910.9626
687.274,11.119725,35.14082,3260.5,66.48672,8.950095,29.234798,53.6,12.941176,60.8,68,0,4160.791,4140.12,2.9007547,2.5571866,2.516213,81.98105,132.05759,8.981568,22.5718,45.04622,-93.10845,910.9626
687.524,28.760609,22.442877,2971.25,67.72946,3.549609,29.234798,53.6,0,62.6,66.2,0,891.809,1508.9882,-3.335868,4.713581,2.9510307,32.288822,57.07515,8.98886,22.566881,45.04622,-93.10845,910.9626
687.774,66.71944,13.879147,2808.25,67.72946,1.532034,29.234798,53.6,4.7058825,62.6,66.2,0,1783.618,2229.5225,-7.541962,2.167633,2.9510307,13.918675,26.03132,8.99221,22.572447,45.04622,-93.10845,910.9626
688.023,70.02607,11.516739,2654.75,67.72946,1.450008,29.234798,53.6,0,62.6,66.2,0,891.809,800.2657,-8.702264,-2.9139712E-15,2.446563,13.261435,26.236202,8.999101,22.582947,45.046394,-93.10875,909.6832
688.273,86.06209,9.154331,2602.5,67.72946,1.180116,29.234798,53.6,3.9215686,62.6,66.2,0,1187.11,705.7694,-9.862566,-2.9139712E-15,1.9376243,10.7904215,21.776182,9.002468,22.589178,45.046394,-93.10875,909.6832
688.524,93.161446,7.087224,2546.5,67.72946,1.090152,29.234798,53.6,7.8431373,62.6,66.2,0,1322.9485,1119.1908,-10.8778305,-2.9139712E-15,1.9376243,9.968139,20.559116,9.005849,22.595602,45.046394,-93.10875,909.6832
688.774,22.057467,22.738176,2456.5,67.72946,4.608009,29.234798,53.6,10.588235,62.6,66.2,0,2811.2656,2929.386,-3.1908302,-2.9139712E-15,0.9427162,42.101215,90.01439,9.012571,22.597206,45.046566,-93.10905,909.0282
689.024,21.950106,24.509983,2366.75,67.72946,4.631823,29.234798,53.6,14.117647,62.6,66.2,0,3242.405,2820.1245,-2.3206038,-2.9139712E-15,0.9427162,42.30714,93.88481,9.015942,22.596958,45.046566,-93.10905,909.0282
689.274,18.207052,28.939499,2327.25,67.72946,5.579091,29.234798,53.6,15.294118,62.6,68,0,3457.9746,3404.8206,-0.14503774,-2.9139712E-15,0.4335266,51.004753,115.10699,9.019293,22.594934,45.046566,-93.10905,909.0282
689.525,15.532522,34.254917,2203,68.35083,6.587217,29.234798,53.6,14.90196,62.6,68,0,3782.806,3892.0671,2.4656415,2.1652238,0.43304476,60.335716,143.84476,9.026717,22.588139,45.046566,-93.10905,909.0282
689.774,14.1719675,36.32202,2200.5,68.35083,7.219611,29.234798,53.6,14.90196,62.6,68,0,3782.806,3886.1611,3.4809058,-2.9139712E-15,0.43304476,66.128136,157.83344,9.03013,22.583069,45.046566,-93.10905,909.0282
690.023,14.230395,37.798527,2205.25,68.972206,7.255332,29.234798,53.6,13.333333,62.6,68,0,3782.806,3880.2551,4.2060943,2.414027,0.91585016,66.45532,158.2727,9.033747,22.577765,45.04674,-93.10935,906.2234
690.274,42.71455,25.986488,2161.5,68.972206,2.417121,29.234798,53.6,0,62.6,68,0,891.809,1739.3229,-1.5954151,-2.9139712E-15,0.91585016,22.139658,53.795967,9.04048,22.578653,45.04674,-93.10935,906.2234
690.525,60.09613,18.603964,2149.5,69.593575,1.734453,29.234798,53.6,10.196078,62.6,68,0,2566.1658,2805.3596,-5.221359,2.5184305,1.4195362,15.877981,38.79644,9.043977,22.584106,45.04674,-93.10935,906.2234
690.776,18.59323,32.77841,2224.5,69.593575,5.606874,29.234798,53.6,17.254902,62.6,68,0,3646.9673,3304.4182,1.7404529,0.013472815,1.4222308,51.320038,121.16819,9.05089,22.581478,45.04674,-93.10935,906.2234
691.024,17.166458,34.254917,2249.75,69.593575,6.068601,29.234798,53.6,17.647058,62.6,68,0,3756.2288,3576.0952,2.4656415,2.5439153,1.4222308,55.585445,129.76599,9.054316,22.578783,45.04692,-93.10965,905.1172
691.274,15.126733,37.207928,2258.75,70.21494,6.948396,29.234798,53.6,16.862745,62.6,68,0,3756.2288,3806.43,3.916019,2.1460133,1.4183887,63.64394,147.9868,9.058457,22.573698,45.04692,-93.10965,905.1172
691.524,13.472207,41.04684,2248.5,70.21494,7.801731,29.234798,53.6,15.686275,62.6,68,0,3756.2288,3614.4841,5.8015094,-2.9139712E-15,1.4183887,71.460075,166.91856,9.065463,22.56262,45.04692,-93.10965,905.1172
691.774,12.647729,43.704548,2268,70.83632,8.383851,29.234798,53.6,15.686275,62.6,68,0,3756.2288,3800.524,7.106849,2.4135706,1.4182974,76.792015,177.83084,9.069178,22.555378,45.04692,-93.10965,905.1172
692.024,11.864378,44.29515,2282,70.83632,8.733123,29.234798,53.6,15.294118,62.6,68,0,3756.2288,3871.396,7.3969245,2.4135706,1.4182974,81.86224,188.40918,9.072706,22.547476,45.047104,-93.10996,902.7715
692.274,11.316605,45.771656,2287,71.45769,9.130023,29.234798,53.6,13.333333,62.6,68,0,3756.2288,3502.2698,8.122113,2.6694095,1.4484932,86.57758,198.82608,9.0798645,22.530205,45.047104,-93.10996,902.7715
692.524,10.928712,47.54346,2298,72.079056,9.497817,29.234798,53.6,13.725491,62.6,68,0,3756.2288,3703.0745,8.99234,2.5249014,2.459562,90.43005,206.67923,9.083478,22.520695,45.047104,-93.10996,902.7715
692.774,11.059755,47.24816,2303.75,72.079056,9.315243,29.234798,53.6,13.725491,62.6,68,0,3756.2288,3646.9673,8.847302,2.5249014,1.950779,89.358574,203.7206,9.087513,22.51034,45.047287,-93.110275,903.4599
693.024,11.340098,46.65756,2323,72.70043,9.038736,29.234798,53.6,4.7058825,62.6,68,0,3756.2288,4048.5767,8.557226,2.156015,1.9527793,87.900795,198.73651,9.09539,22.490343,45.047287,-93.110275,903.4599
693.273,30.0835,31.301907,2294.25,72.70043,3.437154,29.234798,53.6,0,62.6,68,0,891.809,2064.154,1.0152642,2.156015,1.9527793,33.134563,75.853325,9.098988,22.492588,45.047287,-93.110275,903.4599
693.524,80.26231,17.127459,2266,72.70043,1.365336,29.234798,53.6,0,62.6,68,0,891.809,1317.0425,-5.946547,-2.9139712E-15,1.9527793,12.419325,28.785393,9.102824,22.499414,45.047287,-93.110275,903.4599
693.775,128.89006,9.154331,2214,72.70043,0.849366,29.234798,53.6,3.9215686,62.6,68,0,1376.1027,953.8222,-9.862566,-2.9139712E-15,1.4700651,7.733751,18.346222,9.109851,22.513481,45.047474,-93.1106,902.3638
694.024,51.45888,9.449632,2222,72.70043,2.126061,29.234798,53.6,6.6666665,62.6,68,0,1783.618,1379.0557,-9.717528,-2.9139712E-15,0.9361832,19.370876,45.786694,9.113486,22.518534,45.047474,-93.1106,902.3638
694.274,54.174442,15.650953,2205.75,72.70043,2.014929,29.234798,53.6,0,62.6,68,0,891.809,1423.3508,-6.671736,-2.9139712E-15,0.43120298,18.399887,43.81199,9.120919,22.52791,45.047474,-93.1106,902.3638
694.524,94.94554,11.516739,2189.75,72.70043,1.149687,29.234798,53.6,1.5686275,62.6,68,0,891.809,744.1585,-8.702264,-2.9139712E-15,0.43120298,10.498689,25.181093,9.124504,22.534664,45.047474,-93.1106,902.3638
694.776,99.7855,8.563729,2174.5,72.079056,1.080891,29.234798,53.6,3.5294118,62.6,66.2,0,1243.2172,1154.627,-10.152641,-2.5448856,-0.07777418,9.904084,23.921532,9.128089,22.541517,45.04766,-93.11092,901.0506
695.024,128.8997,5.90602,2164.25,72.079056,0.838782,29.234798,53.6,5.490196,62.6,66.2,0,1187.11,879.997,-11.457981,-0.43139747,-0.5952566,7.6670766,18.606148,9.135995,22.55749,45.04766,-93.11092,901.0506
695.274,49.349285,10.040234,2178,72.079056,2.190888,29.234798,53.6,8.627451,62.6,66.2,0,1946.0336,1659.5917,-9.427453,-2.554533,-0.5952566,20.026308,48.29221,9.139653,22.562393,45.04766,-93.11092,901.0506
695.525,28.10083,19.194565,2207.25,72.079056,3.859191,29.234798,53.6,8.627451,62.6,66.2,0,2566.1658,2489.3875,-4.931283,-2.9139712E-15,-0.5952566,35.16921,83.684525,9.143849,22.564434,45.04766,-93.11092,901.0506
695.774,31.551239,23.32878,2195.5,72.079056,3.437154,29.234798,53.6,10.980392,62.6,66.2,0,2675.427,2551.4006,-2.9007547,-2.9139712E-15,-0.5952566,31.323143,74.93176,9.147431,22.566952,45.04766,-93.11092,901.0506
696.024,36.269966,25.395885,2229.75,72.079056,2.98998,29.234798,53.6,0,62.6,66.2,0,891.809,2908.7148,-1.8854905,-2.9139712E-15,-0.5952566,27.248,64.18189,9.155153,22.571344,45.047848,-93.111244,900.1837
696.274,51.391926,19.785168,2206.75,72.079056,2.110185,29.234798,53.6,1.9607843,62.6,66.2,0,891.809,1145.7678,-4.6412077,-2.9139712E-15,-0.5952566,19.230335,45.76862,9.158736,22.576298,45.047848,-93.111244,900.1837
696.524,64.59426,12.993244,2176,72.079056,1.678887,29.234798,53.6,7.45098,62.6,66.2,0,1836.7722,1585.7664,-7.9770756,-2.9139712E-15,-0.5952566,15.299872,36.92861,9.162316,22.582037,45.047848,-93.111244,900.1837
696.782,29.785654,25.100586,2209.75,72.079056,3.640896,29.234798,53.6,5.098039,62.6,73.4,0,2781.7354,2696.0981,-2.0305283,-2.9139712E-15,-0.5109066,33.179863,78.861595,9.170144,22.587746,45.047848,-93.111244,900.1837
697.024,43.596287,22.442877,2204.25,71.45769,2.466072,29.234798,53.6,0,62.6,73.4,0,891.809,1807.2421,-3.335868,-2.5391977,-0.5078395,22.473572,53.548252,9.173706,22.591974,45.048035,-93.111565,901.13654
697.273,91.76292,11.81204,2175.5,72.079056,1.180116,29.234798,53.6,0,62.6,73.4,0,891.809,894.762,-8.557226,2.4310765,-0.021624235,10.769971,26.000969,9.181037,22.604338,45.048035,-93.111565,901.13654
697.524,108.78645,8.268428,2156,71.45769,0.988281,29.234798,53.6,6.27451,62.6,73.4,0,1243.2172,1133.9558,-10.297679,-2.5569267,-0.5330096,9.006308,21.939772,9.184574,22.611237,45.048035,-93.111565,901.13654
697.774,40.968166,12.402642,2169.5,71.45769,2.624832,29.234798,53.6,9.411765,62.6,73.4,0,1946.0336,1910.5974,-8.267151,-2.5569267,-0.5330096,23.915258,57.896122,9.188141,22.61517,45.048035,-93.111565,901.13654
698.024,29.158049,25.691187,2197.25,71.45769,3.687201,29.234798,53.6,12.941176,62.6,73.4,0,2973.6812,2817.1716,-1.7404529,-2.9139712E-15,-0.5330096,33.60185,80.3189,9.195941,22.61837,45.048218,-93.11189,902.70624
698.273,21.980925,28.348896,2252.75,71.45769,4.891131,29.234798,53.6,13.333333,62.6,73.4,0,3189.2507,3147.9087,-0.43511322,-2.9139712E-15,-0.5330096,44.573387,103.91942,9.199479,22.618116,45.048218,-93.11189,902.70624
698.524,19.517607,28.939499,2270.75,71.45769,5.49045,29.234798,53.6,9.411765,62.6,77,0,3295.559,3215.828,-0.14503774,-2.9139712E-15,-0.5330096,50.198997,116.10737,9.20302,22.616735,45.048218,-93.11189,902.70624
698.774,16.733612,32.18781,2296,72.079056,6.452271,29.234798,53.6,12.54902,62.6,77,0,3620.3904,3638.1084,1.4503773,2.5457318,0.48397627,59.059814,135.09966,9.210817,22.611277,45.048218,-93.11189,902.70624
699.024,33.31486,29.234798,2288,72.079056,3.238704,29.234798,53.6,0,62.6,77,0,891.809,2947.104,0,2.5457318,-0.0022390212,29.664959,68.09603,9.214408,22.614109,45.048405,-93.112206,901.6652
699.275,61.27331,17.422758,2239.25,72.079056,1.760913,29.234798,53.6,0,62.6,77,0,891.809,1382.0087,-5.8015094,-2.9139712E-15,-0.0022390212,16.12911,37.830482,9.21801,22.619684,45.048405,-93.112206,901.6652
699.524,107.0627,8.85903,2197,72.079056,1.006803,29.234798,53.6,0,62.6,77,0,891.809,947.9162,-10.007604,-2.9139712E-15,0.50914633,9.23089,22.067219,9.225152,22.633318,45.048405,-93.112206,901.6652
699.781,143.35246,7.382525,2192.75,71.45769,0.750141,29.234798,53.6,0,62.6,77,0,891.809,859.3259,-10.732793,-2.5600526,-0.002864199,6.834653,16.37048,9.228685,22.640617,45.0486,-93.11252,902.3318
700.024,45.689064,8.563729,2188.75,71.45769,2.353617,29.234798,53.6,9.019608,62.6,77,0,1594.6254,1237.3112,-10.152641,-2.9139712E-15,-0.002864199,21.444176,51.457333,9.235807,22.652319,45.0486,-93.11252,902.3318
700.275,25.437336,18.013361,2191.25,71.45769,4.213755,29.234798,53.6,8.627451,62.6,71.6,0,2648.8499,2524.8235,-5.511434,-2.9139712E-15,-0.002864199,38.51678,92.31922,9.239347,22.65327,45.0486,-93.11252,902.3318
700.524,45.585884,18.603964,2179.5,71.45769,2.353617,29.234798,53.6,0,62.6,71.6,0,891.809,1479.458,-5.221359,-2.9139712E-15,-0.002864199,21.492712,51.792683,9.243546,22.658447,45.0486,-93.11252,902.3318
700.776,66.745995,15.355652,2163.25,71.45769,1.602153,29.234798,53.6,0,62.6,71.6,0,891.809,809.12476,-6.816774,-2.9139712E-15,-0.5120105,14.678998,35.63886,9.2471075,22.664213,45.0486,-93.11252,902.3318
701.024,67.7107,9.449632,2157.5,70.83632,1.567755,29.234798,53.6,5.098039,62.6,71.6,0,1243.2172,1491.27,-9.717528,-2.5071125,-1.0134331,14.344034,34.91842,9.254885,22.677958,45.04879,-93.11282,902.2535
701.275,71.16329,10.630836,2145.5,70.83632,1.497636,29.234798,53.6,5.098039,62.6,71.6,0,1243.2172,1293.4183,-9.137378,-2.5071125,-1.0134331,13.648113,33.41013,9.258408,22.683838,45.04879,-93.11282,902.2535
701.523,31.628128,17.71806,2163,70.83632,3.369681,29.234798,53.6,9.019608,62.6,71.6,0,2459.8574,1984.4227,-5.6564717,-2.9139712E-15,-0.5014225,30.708254,74.5646,9.265642,22.692196,45.04879,-93.11282,902.2535
701.774,31.007254,23.32878,2167.75,70.83632,3.437154,29.234798,53.6,8.627451,62.6,71.6,0,2566.1658,2324.0188,-2.9007547,-2.9139712E-15,-0.5014225,31.323143,75.89099,9.269122,22.694479,45.04879,-93.11282,902.2535
702.024,33.123703,24.509983,2175.5,70.83632,3.217536,29.234798,53.6,5.882353,62.6,71.6,0,2459.8574,2758.1113,-2.3206038,-2.9139712E-15,-0.5014225,29.321741,70.78883,9.272724,22.697256,45.04898,-93.11313,902.4595
702.274,62.447166,15.946254,2145.5,70.83632,1.70667,29.234798,53.6,0,62.6,75.2,0,891.809,1231.4052,-6.526698,-2.9139712E-15,-0.5014225,15.5530615,38.07338,9.279765,22.707094,45.04898,-93.11313,902.4595
702.524,94.21853,11.81204,2133.75,70.83632,1.131165,29.234798,53.6,0,62.6,75.2,0,891.809,753.0176,-8.557226,-2.9139712E-15,-0.5014225,10.308425,25.373644,9.283278,22.71362,45.04898,-93.11313,902.4595
702.776,105.85656,9.154331,2125.75,70.83632,1.006803,29.234798,53.6,0,62.6,75.2,0,891.809,809.12476,-9.862566,-2.9139712E-15,-0.5014225,9.1751,22.669018,9.286824,22.720432,45.049175,-93.11343,902.8056
703.024,133.33434,6.496622,2124,70.21494,0.792477,29.234798,53.6,0,62.6,75.2,0,891.809,962.6813,-11.167906,-2.6042356,-0.52084714,7.2203827,17.854174,9.293765,22.73432,45.049175,-93.11343,902.8056
703.274,138.17867,6.201321,2109.5,70.21494,0.764694,29.234798,53.6,3.5294118,62.6,75.2,0,1187.11,995.16437,-11.312943,-2.6042356,-0.52084714,6.9672475,17.346657,9.297463,22.741879,45.049175,-93.11343,902.8056
703.524,71.69414,8.268428,2111.75,70.21494,1.473822,29.234798,53.6,4.7058825,62.6,75.2,0,1187.11,1231.4052,-10.297679,-2.9139712E-15,-0.52084714,13.428225,33.39721,9.3043785,22.754293,45.049175,-93.11343,902.8056
703.774,43.714977,12.697943,2118.75,70.21494,2.417121,29.234798,53.6,9.411765,62.6,75.2,0,1783.618,1520.8002,-8.122113,-2.9139712E-15,-0.52084714,22.02277,54.59166,9.307839,22.75835,45.04937,-93.113716,902.9577
704.023,25.897297,20.375769,2146.5,70.21494,4.080132,29.234798,53.6,7.0588236,62.6,77,0,2513.0115,2179.3213,-4.351132,-2.9139712E-15,-0.52084714,37.174725,90.960106,9.311309,22.759378,45.04937,-93.113716,902.9577
704.274,27.128345,25.395885,2154,70.21494,3.504627,29.234798,53.6,9.803922,62.6,77,0,2648.8499,2743.3462,-1.8854905,0.29988682,-0.46086976,35.487785,86.53011,9.31835,22.763676,45.04937,-93.113716,902.9577
704.525,26.784565,26.28179,2145.5,70.21494,3.549609,29.234798,53.6,10.196078,62.6,77,0,2755.1584,2784.6885,-1.4503773,2.6712468,-0.46086976,35.94327,87.98794,9.321855,22.764961,45.04937,-93.113716,902.9577
704.774,25.745264,26.28179,2145,70.21494,3.761289,29.234798,53.6,0,62.6,77,0,2755.1584,2849.6545,-1.4503773,-2.9139712E-15,-0.46086976,37.394253,91.56123,9.325365,22.765953,45.04937,-93.113716,902.9577
705.024,65.7637,14.469749,2107.5,70.21494,1.50822,29.234798,53.6,0,62.6,77,0,891.809,939.0572,-7.251887,-2.9139712E-15,0.059977368,14.6391535,36.482323,9.333125,22.777018,45.04957,-93.11401,902.83984
705.273,91.70843,10.630836,2102.25,70.21494,1.100736,29.234798,53.6,0,62.6,77,0,891.809,953.8222,-9.137378,-2.9139712E-15,0.059977368,10.497671,26.22664,9.337037,22.784191,45.04957,-93.11401,902.83984
705.524,107.451584,7.973127,2116.5,69.593575,0.941976,29.234798,53.6,0,62.6,77,0,891.809,939.0572,-10.442718,-2.5038242,-0.44078746,8.880327,22.03661,9.340555,22.790956,45.04957,-93.11401,902.83984
705.774,133.71703,6.496622,2082,69.593575,0.783216,29.234798,53.6,0,62.6,78.8,0,891.809,950.8692,-11.167906,-2.9139712E-15,-0.44078746,7.1360044,18.00149,9.347445,22.804796,45.04957,-93.11401,902.83984
706.024,138.36629,6.201321,2085,68.972206,0.750141,29.234798,53.6,0,62.6,78.8,0,891.809,986.30536,-11.312943,-2.07251,-0.3810175,6.834653,17.216484,9.351657,22.81338,45.049763,-93.114296,903.21655
706.273,138.36629,6.201321,2084,68.972206,0.750141,29.234798,53.6,0,62.6,78.8,0,891.809,1018.78845,-11.312943,-2.07251,-0.9152669,6.834653,17.224745,9.355081,22.820354,45.049763,-93.114296,903.21655
706.525,139.34935,5.90602,2075.25,68.972206,0.744849,29.234798,53.6,0,62.6,78.8,0,891.809,1071.9426,-11.457981,-2.9139712E-15,-0.9152669,6.7864366,17.175344,9.361895,22.834251,45.049763,-93.114296,903.21655
706.774,139.33136,5.610719,2068,68.35083,0.738234,29.234798,53.6,0,62.6,78.8,0,891.809,1095.5667,-11.603019,-2.5291,-1.4210868,6.7261662,17.082489,9.365315,22.841227,45.049763,-93.114296,903.21655
707.024,36.043995,12.107341,2108.75,68.35083,2.853711,29.234798,53.6,9.019608,62.6,78.8,0,2078.919,1715.6989,-8.412189,-2.9139712E-15,-1.4210868,26.00061,64.757866,9.372109,22.85123,45.049957,-93.11458,903.56085
707.274,25.684471,21.852274,2128,68.35083,4.004721,29.234798,53.6,12.54902,62.6,78.8,0,2781.7354,2518.9175,-3.6259434,-2.9139712E-15,-0.920322,36.487644,90.05509,9.375514,22.852146,45.049957,-93.11458,903.56085
707.524,22.450735,27.462994,2180,68.35083,4.581549,29.234798,53.6,14.90196,62.6,78.8,0,3242.405,2849.6545,-0.87022644,-2.9139712E-15,-0.920322,41.743214,100.56885,9.37891,22.851997,45.049957,-93.11458,903.56085
707.774,15.161618,31.301907,2198,68.35083,6.137397,29.234798,53.6,15.686275,62.6,78.8,0,3457.9746,3682.4036,1.0152642,-2.9139712E-15,-0.50582,61.81173,147.69891,9.385927,22.844118,45.049957,-93.11458,903.56085
708.024,15.846301,32.18781,2198,68.972206,5.997159,29.234798,53.6,16.078432,62.6,78.8,0,3676.4976,3641.0613,1.4503773,2.5651963,0.0072192713,59.67863,142.60187,9.389331,22.840462,45.050156,-93.11485,901.27795
708.274,12.162699,38.09383,2208.25,68.972206,8.050455,29.234798,53.6,16.078432,62.6,78.8,0,3782.806,3759.1816,4.351132,-2.9139712E-15,0.0072192713,77.75294,184.928,9.39618,22.827484,45.050156,-93.11485,901.27795
708.524,13.090112,39.275032,2206.75,69.593575,7.636356,29.234798,53.6,16.078432,62.6,78.8,0,3782.806,3685.3564,4.931283,2.5514605,1.0233314,72.89512,173.49197,9.399632,22.821249,45.050156,-93.11485,901.27795
708.774,13.615153,41.34214,2210.5,69.593575,7.427322,29.234798,53.6,16.470589,62.6,78.8,0,3782.806,3703.0745,5.946547,2.5514605,1.0233314,70.08406,166.51863,9.403063,22.81562,45.050156,-93.11485,901.27795
709.025,11.52132,45.771656,2244.25,70.21494,8.906436,29.234798,53.6,14.90196,62.6,78.8,0,3782.806,3909.7852,8.122113,2.48524,1.5203793,83.560295,195.55225,9.410153,22.799116,45.050354,-93.11513,902.27795
709.274,11.430106,45.771656,2249,70.21494,8.8641,29.234798,53.6,11.372549,62.6,78.8,0,3782.806,3912.7383,8.122113,2.48524,1.5203793,84.22712,196.69647,9.413604,22.790808,45.050354,-93.11513,902.27795
709.524,60.08843,38.09383,2244.75,70.21494,1.69344,29.234798,53.6,0,62.6,73.4,0,891.809,3065.2244,4.351132,-2.9139712E-15,1.5203793,16.021801,37.48672,9.417304,22.796368,45.050354,-93.11513,902.27795
709.774,94.75716,14.174448,2189.25,70.83632,1.120581,29.234798,53.6,5.882353,62.6,73.4,0,2188.1804,2530.7295,-7.3969245,2.409177,1.4891754,10.249828,24.589817,9.424915,22.809,45.050354,-93.11513,902.27795
710.024,47.23047,16.536856,2187.5,70.21494,2.223963,29.234798,53.6,0,62.6,73.4,0,891.809,1653.6855,-6.236623,-0.10657276,0.9860255,20.383556,48.940224,9.428448,22.81342,45.050564,-93.11542,901.75916
710.275,34.151295,16.536856,2187.25,70.21494,3.074652,29.234798,53.6,0,62.6,73.4,0,891.809,2199.9924,-6.236623,-2.9139712E-15,0.47573343,28.189999,67.69096,9.435244,22.822283,45.050564,-93.11542,901.75916
