# StartTime = 08/13/2024 03:00:35.0499 PM
Time (sec), Instant fuel economy (MPG), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Barometric pressure (inHg), Catalyst temperature (Bank 1 Sensor 1) (°F), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Engine oil temperature (°F), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Average Trip CO2 Rate (lb/mile), Latitude (deg), Longitude (deg), Bearing (deg)
76.007,13.514518,43.137257,125.6,20.375769,2198.5,42.253242,29.5301,851.36,5.882353,87.8,0,107.6,91.4,2.8861263,-4.49617,42.86789,102.40938,0.25316706,0.036599062,6.91731,2.8328693,44.86141,-93.34568,0.6164984
76.990,21.617996,61.960785,125.6,21.261671,1804.75,42.253242,29.5301,858.56,7.0588236,87.8,0,107.6,91.4,2.6966805,-4.0610566,26.798918,77.98917,0.2622533,0.03704323,7.079656,2.7679079,44.86158,-93.34568,0.6947211
77.994,44.007675,84.31373,125.6,22.147575,1577.5,41.010498,29.5301,867.02,24.313726,87.8,11.372549,107.6,91.4,1.6322726,-3.6259434,12.777305,42.540634,0.28376785,0.03743691,7.579895,2.5852385,44.861744,-93.34567,0.6947211
78.992,14.025297,41.17647,125.6,22.442877,2150,41.010498,29.5301,872.42,11.764706,87.8,5.490196,107.6,91.4,2.0424597,-3.4809058,40.09181,97.938,0.2945704,0.038193714,7.712536,2.5407772,44.86191,-93.34567,0.96614647
80.001,20.200945,41.568626,125.6,24.509983,1895.25,41.010498,29.5301,877.82,5.882353,87.8,3.9215686,111.2,91.4,3.0400944,-2.4656415,27.835306,77.137146,0.30334294,0.038664445,7.845527,2.4977078,44.86208,-93.345665,0.43555075
81.007,24.822985,58.82353,125.6,21.556973,1794,41.63187,29.5301,882.32,10.980392,87.8,0,111.2,91.4,2.3570018,-3.916019,22.995592,67.32188,0.3167808,0.039210822,8.078913,2.4255536,44.86225,-93.345665,0.43555075
81.990,24.822985,58.82353,125.6,21.556973,1794,41.63187,29.5301,882.32,10.980392,87.8,0,111.2,91.4,2.3570018,-3.916019,22.995592,67.32188,0.3167808,0.039210822,8.078913,2.4255536,44.862415,-93.345665,0.43555075
83.001,49.18587,18.039215,125.6,9.449632,1375,41.010498,29.5301,886.46,3.9215686,87.8,0,111.2,91.4,0.9780092,-9.862566,11.432135,43.667538,0.32821232,0.039435457,8.322772,2.3544843,44.86258,-93.345665,0.67238957
84.011,120.84272,19.215687,125.6,7.973127,881.25,41.010498,29.5301,890.06,3.5294118,87.8,0,111.2,91.4,0.6324657,-10.587755,4.6531515,27.732061,0.34241644,0.039554298,8.65687,2.2636166,44.86274,-93.34564,0.5886582
84.996,147.34384,15.294118,125.6,7.087224,1040,39.767757,29.5301,890.96,3.137255,87.8,0,111.2,91.4,0.3603138,-11.022868,3.7005968,18.688416,0.35202006,0.039616894,8.885605,2.205346,44.862877,-93.34564,0.36614332
86.065,119.26191,0,125.6,5.315418,1073.25,31.68993,29.5301,890.06,3.137255,87.8,0,111.2,91.4,0.3340952,-11.893094,3.643277,17.828934,0.3694784,0.039746303,9.295918,2.108004,44.863003,-93.345665,0.36614332
86.988,119.26191,0,125.6,5.315418,1073.25,31.68993,29.5301,890.06,3.137255,87.8,0,111.2,91.4,0.3340952,-11.893094,3.643277,17.828934,0.3694784,0.039746303,9.295918,2.108004,44.863106,-93.345634,4.5079846
87.986,51.46572,18.039215,125.6,8.268428,1155,24.233477,29.5301,886.28,4.3137255,87.8,0,111.2,91.4,0.5173186,-10.442718,6.456101,29.357725,0.38507178,0.040029816,9.619624,2.0370686,44.863205,-93.34563,0
88.994,48.718563,18.82353,125.6,7.973127,1134.5,21.747992,29.5301,883.94,9.803922,87.8,11.372549,111.2,91.4,0.5312712,-10.587755,6.1206474,28.335241,0.38974956,0.0401227,9.713942,2.0172896,44.863285,-93.34563,0
89.986,48.718563,18.82353,125.6,7.973127,1134.5,21.747992,29.5301,883.94,9.803922,87.8,11.372549,111.2,91.4,0.5312712,-10.587755,6.1206474,28.335241,0.38974956,0.0401227,9.713942,2.0172896,44.863327,-93.3458,292.21658
90.987,8.055316,57.2549,134.6,28.053595,2193.25,20.505249,29.5301,883.04,68.62745,87.8,17.647058,114.8,91.4,1.8361098,-0.7251887,34.902386,83.57975,0.39506853,0.040782668,9.687167,2.0228653,44.863365,-93.34593,293.67712
