Time (sec),Instant fuel economy (MPG),Intake manifold absolute pressure (inHg),Engine RPM (RPM),Vehicle speed (MPH),Relative throttle position (%),Ambient air temperature (°F),Fuel type,Relative accelerator pedal position (%),Mass air flow rate (lb/min),Boost (psi),Engine Power (hp),Trip Distance (miles),Trip Fuel Economy (MPG),Hard Brake Count,Latitude (deg),Longitude (deg),Bearing (deg)
1018.01,117.800476,7.382525,2075.25,68.35083,4.7058825,69.8,1,0.0,0.9046176,-10.8778305,7.9555354,18.180422,27.726894,0,45.045776,-93.327,213.0682
1019.007,72.679344,13.879147,2074.0,67.72946,14.117647,69.8,1,9.411765,1.6616472,-7.6870003,12.777305,18.195059,27.740025,0,45.045547,-93.32722,213.09404
1020.007,18.896273,31.006605,2186.5,67.72946,11.372549,69.8,1,3.9215686,3.7099545,0.7251887,49.14441,18.20978,27.732468,0,45.04532,-93.32742,213.11101
1021.012,99.55178,7.382525,2091.75,68.35083,4.7058825,69.8,1,3.137255,0.8998262,-10.8778305,9.413854,18.232618,27.752022,0,45.045082,-93.32764,212.89972
1022.013,35.84115,17.71806,2120.5,68.35083,10.196078,69.8,1,5.490196,2.1381176,-5.8015094,26.147764,18.247046,27.756296,0,45.04485,-93.32785,212.9982
1023.02,30.28086,20.966372,2082.75,68.35083,7.8431373,69.8,1,0.0,2.5252674,-4.2060943,30.949116,18.27178,27.758974,0,45.044617,-93.328064,213.03368
1024.015,109.97185,7.677826,2060.5,68.35083,4.7058825,69.8,1,0.0,0.9225311,-10.732793,8.521871,18.285383,27.773798,0,45.044384,-93.32828,213.0735
1025.01,135.58316,6.201321,2024.0,67.108086,4.7058825,69.8,1,0.0,0.731437,-11.457981,6.7864366,18.31382,27.808445,0,45.044155,-93.32849,213.20602
1026.022,135.5314,5.90602,2004.25,66.48672,4.7058825,69.8,1,0.0,0.68962187,-11.603019,6.7261662,18.327852,27.825598,0,45.043926,-93.328705,213.60042
1027.003,143.24997,5.315418,1993.25,65.86535,4.3137255,69.8,1,0.0,0.61460334,-11.893094,6.304274,18.340294,27.840778,0,45.0437,-93.32891,214.00735
1028.001,140.54715,5.90602,1942.75,64.622604,4.3137255,69.8,1,0.0,0.6672194,-11.603019,6.304274,18.367638,27.873913,0,45.04349,-93.32913,216.11656
1028.999,140.53932,5.90602,1920.5,64.001236,4.3137255,69.8,1,0.0,0.6619382,-11.603019,6.244004,18.381138,27.890509,0,45.043297,-93.32935,218.18925
1030.0,137.8104,6.201321,1895.25,62.75849,4.3137255,69.8,1,0.0,0.68707496,-11.457981,6.244004,18.392548,27.90449,0,45.043102,-93.32958,218.39407
1031.013,137.74055,6.496622,1844.25,61.515747,4.3137255,69.8,1,0.0,0.6989917,-11.312943,6.123463,18.41811,27.935429,0,45.042915,-93.32981,221.51743
1031.999,142.23781,6.201321,1822.0,60.273006,3.9215686,69.8,1,1.9607843,0.6597959,-11.457981,5.8100576,18.428556,27.948,0,45.042736,-93.33004,223.3879
1033.003,24.345833,29.825401,1959.0,59.651634,68.62745,69.8,1,20.392157,3.1874995,0.14503774,33.59467,18.451706,27.94982,0,45.042557,-93.33028,224.4041
1033.998,16.10962,33.959614,2070.75,60.273006,68.62745,69.8,1,24.313726,3.8379807,2.175566,51.299152,18.462513,27.938307,0,45.042377,-93.330505,227.26875
1034.997,7.9238806,51.087074,2564.75,61.515747,68.62745,69.8,1,24.313726,6.9908714,10.587755,106.44396,18.48533,27.860651,0,45.0422,-93.33076,228.28697
1036.009,6.501632,53.449482,2985.5,62.75849,54.117645,69.8,1,21.17647,7.9085,11.748056,132.34964,18.497719,27.80658,0,45.042023,-93.33103,229.56772
1036.995,7.9814525,43.999847,3241.5,65.86535,20.392157,69.8,1,15.686275,7.9908233,7.106849,113.14822,18.520628,27.71644,0,45.041847,-93.33133,231.11935
1037.996,9.231472,41.34214,3004.5,66.48672,19.215687,69.8,1,14.117647,7.7311587,5.8015094,98.749886,18.531116,27.68484,0,45.04168,-93.331635,233.76498
1039.003,14.955474,39.865635,2216.75,68.35083,39.60784,69.8,1,15.294118,5.0752497,5.0763206,62.663734,18.56185,27.638338,0,45.04152,-93.331955,234.80962
1040.006,12.433579,45.476353,2254.0,68.972206,28.235294,69.8,1,15.294118,5.81578,7.832038,76.05899,18.573595,27.61684,0,45.041363,-93.33228,237.5047
1041.0,14.446918,39.865635,2254.0,69.593575,26.27451,69.8,1,5.490196,5.07295,5.0763206,66.04905,18.597836,27.611818,0,45.04121,-93.33263,238.45523
1042.004,31.944204,31.597206,2206.75,70.21494,13.333333,69.8,1,0.0,4.108736,1.0152642,30.137703,18.613497,27.616573,0,45.04107,-93.33298,240.45105
1042.996,16.17783,36.32202,2273.0,70.21494,24.705883,69.8,1,14.117647,4.6922183,3.335868,59.508904,18.63817,27.600885,0,45.040936,-93.33333,242.2316
1044.011,44.998894,20.966372,2215.0,70.83632,14.90196,69.8,1,9.411765,2.749339,-4.2060943,21.583744,18.652636,27.608845,0,45.040806,-93.333694,245.29771
1045.014,23.129286,29.5301,2295.5,70.83632,25.09804,69.8,1,9.019608,3.7104654,0.0,41.991985,18.677794,27.613516,0,45.04068,-93.33406,244.67046
1045.997,48.565083,15.355652,2223.5,71.45769,10.588235,69.8,1,7.8431373,2.0335326,-6.9618115,20.174253,18.688448,27.620478,0,45.040558,-93.334435,244.66199
1047.01,17.323284,31.006605,2265.0,71.45769,9.019608,69.8,1,5.490196,3.9541245,0.7251887,56.557655,18.71584,27.607227,0,45.040436,-93.33481,244.27606
1048.001,19.421125,30.416002,2271.25,71.45769,10.980392,69.8,1,0.0,3.97444,0.43511322,50.44838,18.729174,27.598963,0,45.040314,-93.33518,245.99559
1049.001,22.690527,22.738176,2217.0,71.45769,11.372549,69.8,1,10.196078,2.9587214,-3.335868,43.17944,18.75876,27.59818,0,45.040188,-93.33555,245.46144
1050.002,23.389566,28.939499,2233.5,71.45769,22.352942,69.8,1,12.54902,3.7013683,-0.29007548,41.888947,18.77115,27.594742,0,45.040062,-93.33592,244.84604
1050.998,19.623999,31.006605,2303.75,71.45769,24.313726,69.8,1,13.725491,3.9961612,0.7251887,49.92684,18.794617,27.590088,0,45.03994,-93.33629,244.65796
1052.025,15.278293,28.053595,2251.25,71.45769,11.372549,69.8,1,10.196078,3.7284598,-0.7251887,64.12786,18.807978,27.57483,0,45.039814,-93.33666,244.87234
1053.038,18.38637,34.550217,2296.25,71.45769,16.078432,69.8,1,0.0,4.4558554,2.4656415,53.287533,18.833572,27.571726,0,45.039692,-93.337036,245.14441
1054.001,32.017986,29.234798,2259.75,71.45769,9.803922,69.8,1,0.0,3.8727984,-0.14503774,30.600433,18.84715,27.571547,0,45.03957,-93.3374,245.02202
1054.996,40.04157,21.261671,2209.25,71.45769,17.647058,69.8,1,10.980392,2.7718098,-4.0610566,24.468678,18.864721,27.58053,0,45.039444,-93.33777,244.98944
1056.008,14.988959,25.986488,2226.75,71.45769,9.019608,69.8,1,9.411765,3.4334924,-1.7404529,65.36573,18.892782,27.561445,0,45.03932,-93.33814,244.95827
1057.0,18.530989,26.87239,2227.5,71.45769,10.980392,69.8,1,9.019608,3.4521,-1.3053397,52.87167,18.905693,27.549839,0,45.0392,-93.33851,244.04524
1058.051,27.682384,26.87239,2222.0,70.83632,23.921568,69.8,1,13.333333,3.3803995,-1.3053397,35.085293,18.9356,27.556372,0,45.03907,-93.338875,243.42618
1059.093,17.212078,35.14082,2296.0,71.45769,22.745098,69.8,1,12.941176,4.504655,2.755717,56.92307,18.950594,27.548077,0,45.03893,-93.33923,241.42429
1060.013,51.959915,20.375769,2252.75,71.45769,19.607843,69.8,1,0.0,2.6989293,-4.49617,18.856155,18.962658,27.554966,0,45.038784,-93.339584,239.53896
1061.051,21.444675,22.442877,2248.5,71.45769,7.45098,69.8,1,4.3137255,2.8633277,-3.4809058,45.687996,18.992212,27.564108,0,45.038624,-93.33993,237.56595
1062.038,25.332579,25.986488,2202.0,71.45769,14.509804,69.8,1,4.3137255,3.3709018,-1.7404529,38.676056,19.00437,27.562382,0,45.03846,-93.34026,235.37312
1063.012,53.40798,18.899263,2200.0,70.83632,31.764706,69.8,1,13.725491,2.3635223,-5.221359,18.185383,19.03401,27.585543,0,45.038284,-93.34058,233.06944
1064.018,18.939089,32.18781,2271.25,70.83632,10.980392,69.8,1,0.0,4.08526,1.3053397,51.28254,19.046793,27.57762,0,45.0381,-93.3409,231.08057
1065.013,133.50854,5.90602,2149.0,70.83632,4.7058825,69.8,1,2.3529413,0.7364712,-11.603019,7.274775,19.071808,27.602879,0,45.037914,-93.3412,228.84848
1066.007,129.71265,5.610719,2125.0,70.21494,4.7058825,69.8,1,1.1764706,0.6956016,-11.748056,7.4219823,19.087383,27.620846,0,45.03772,-93.34149,226.77756
1067.004,119.22979,6.496622,2137.75,69.593575,14.117647,69.8,1,8.627451,0.79643834,-11.312943,8.0030775,19.103048,27.638374,0,45.037518,-93.341774,224.99008
1068.005,50.182533,11.221438,2120.75,69.593575,8.235294,69.8,1,8.235294,1.4238954,-8.99234,19.014688,19.128618,27.641594,0,45.037315,-93.34205,223.18407
1069.02,28.294731,26.28179,2169.5,68.972206,15.686275,69.8,1,9.803922,3.215511,-1.5954151,33.422672,19.144857,27.642057,0,45.0371,-93.34231,221.15443
1070.011,41.901524,15.355652,2127.5,69.593575,5.882353,69.8,1,0.0,1.8816047,-6.9618115,22.772566,19.169628,27.654179,0,45.036884,-93.34256,219.1656
1071.014,120.71426,7.087224,2098.0,68.972206,4.7058825,69.8,1,1.5686275,0.869864,-11.022868,7.8340836,19.183416,27.66983,0,45.03666,-93.3428,217.70045
1072.001,51.381702,13.288545,2112.25,68.35083,13.725491,69.8,1,8.235294,1.6083795,-7.9770756,18.23929,19.20062,27.680832,0,45.03644,-93.34304,217.40955
1073.021,51.888893,12.402642,2084.0,68.35083,5.882353,69.8,1,0.0,1.5113503,-8.412189,18.06101,19.214962,27.691021,0,45.03623,-93.34327,217.0908
1074.004,136.83855,5.90602,2054.25,67.72946,4.7058825,69.8,1,0.0,0.70418775,-11.603019,6.7864366,19.241777,27.721235,0,45.03601,-93.3435,217.14311
1075.015,138.28499,5.90602,2037.5,67.108086,4.7058825,69.8,1,0.0,0.6999287,-11.603019,6.653842,19.257143,27.739052,0,45.03579,-93.34373,216.86829
1076.003,30.705046,23.62408,2050.0,66.48672,16.470589,69.8,1,11.372549,2.7547395,-2.9007547,29.689154,19.28215,27.753635,0,45.03557,-93.343956,216.90997
1077.016,19.526505,30.416002,2133.75,66.48672,26.27451,69.8,1,13.333333,3.5971754,0.43511322,46.685608,19.294804,27.747967,0,45.035347,-93.344185,216.93893
1077.998,29.341072,21.556973,2090.5,67.108086,11.372549,69.8,1,7.8431373,2.653609,-3.916019,31.359674,19.310238,27.750338,0,45.035133,-93.34442,216.98956
1079.01,45.01517,14.76505,2025.75,66.48672,9.803922,69.8,1,7.0588236,1.7479053,-7.251887,20.2511,19.335,27.761395,0,45.034916,-93.34465,217.15088
1080.013,43.26391,16.536856,2033.5,66.48672,12.941176,69.8,1,15.686275,1.9326108,-6.3816605,21.070837,19.346354,27.76703,0,45.034706,-93.34487,216.91629
1081.0,34.83414,22.442877,2117.0,66.48672,10.588235,69.8,1,9.411765,2.804417,-3.4809058,26.169922,19.371353,27.759243,0,45.034485,-93.34509,216.3029
1081.998,23.260956,23.62408,2059.75,66.48672,9.019608,69.8,1,4.3137255,2.8852363,-2.9007547,39.190426,19.384987,27.755459,0,45.034267,-93.34532,216.37753
1083.002,18.82585,33.07371,2120.75,66.48672,25.490196,69.8,1,12.941176,4.002124,1.7404529,48.42314,19.41006,27.752378,0,45.03405,-93.34554,214.2382
1084.007,13.918287,40.456238,2140.75,67.108086,26.27451,69.8,1,13.725491,4.9497194,5.3663964,66.10917,19.423777,27.72743,0,45.03382,-93.34576,213.40852
1085.011,11.704716,45.771656,2217.0,67.72946,44.705883,69.8,1,16.470589,5.652859,7.9770756,79.339485,19.438162,27.70114,0,45.033585,-93.34596,209.90526
1085.998,13.777724,36.912624,2185.0,68.35083,9.019608,69.8,1,1.5686275,4.7211328,3.6259434,68.02036,19.4526,27.677969,0,45.033344,-93.34616,208.81976
1087.0,20.40558,31.006605,2207.75,68.35083,25.490196,69.8,1,16.470589,3.9085104,0.7251887,45.926937,19.470434,27.6726,0,45.033096,-93.34634,207.78366
1088.017,12.482615,43.999847,2269.25,68.972206,41.960785,69.8,1,16.470589,5.6041107,7.106849,75.76021,19.492199,27.635046,0,45.03284,-93.34651,208.34293
1089.001,103.31377,17.71806,2181.0,70.21494,8.235294,69.8,1,8.627451,2.319552,-5.8015094,9.318458,19.515732,27.659185,0,45.03258,-93.34667,201.98018
1090.006,44.266632,18.899263,2152.0,69.593575,11.372549,69.8,1,7.8431373,2.3779688,-5.221359,21.555859,19.537106,27.670265,0,45.03232,-93.346825,200.0936
1091.007,21.147806,26.28179,2174.5,69.593575,8.627451,69.8,1,8.235294,3.2628927,-1.5954151,45.120766,19.558687,27.662655,0,45.03205,-93.346954,200.0936
1092.019,22.610128,32.48311,2234.0,69.593575,25.882353,69.8,1,14.117647,3.9915614,1.4503773,42.202557,19.584806,27.658295,0,45.03178,-93.34708,195.84659
1093.02,47.31264,21.556973,2177.5,69.593575,19.215687,69.8,1,0.0,2.7782834,-3.916019,20.168083,19.59703,27.664207,0,45.031506,-93.34718,194.96384
1093.997,61.879982,12.697943,2131.0,69.593575,5.882353,69.8,1,0.78431374,1.5951339,-8.267151,15.420258,19.612562,27.67673,0,45.031242,-93.347275,193.69046
1095.001,137.1568,5.90602,2084.5,68.972206,4.7058825,69.8,1,5.098039,0.7173907,-11.603019,6.894923,19.639273,27.706818,0,45.030975,-93.34735,191.59732
1096.013,39.79344,17.422758,2087.5,67.72946,7.8431373,69.8,1,0.0,2.095195,-5.946547,23.336662,19.654224,27.71256,0,45.030704,-93.347404,189.11475
1097.013,34.193306,22.147575,2081.25,67.108086,14.90196,69.8,1,9.803922,2.6138723,-3.6259434,26.909548,19.682968,27.731098,0,45.03043,-93.34746,187.06535
1097.999,23.935417,27.758293,2132.5,67.108086,10.588235,69.8,1,0.39215687,3.3329027,-0.87022644,38.442047,19.694145,27.728819,0,45.030148,-93.347496,183.85522
1099.005,92.58411,11.516739,2059.75,67.72946,12.54902,69.8,1,0.0,1.4168509,-8.847302,10.030298,19.708994,27.743078,0,45.029873,-93.34752,181.9028
1099.999,36.55484,28.939499,2164.0,67.108086,37.64706,69.8,1,18.431372,3.4388332,-0.29007548,25.171125,19.724522,27.74814,0,45.029602,-93.34754,180.74982
1101.0,18.014603,35.731422,2231.25,67.108086,68.62745,69.8,1,18.039215,4.460804,3.0457926,51.0767,19.735748,27.739172,0,45.029327,-93.34755,180.34836
1102.002,18.014603,35.731422,2231.25,67.108086,68.62745,69.8,1,18.039215,4.460804,3.0457926,51.0767,19.735748,27.739172,0,45.02905,-93.34755,180.14894
1103.005,24.498919,35.14082,2148.5,67.72946,10.196078,69.8,1,4.7058825,4.5234075,2.755717,37.905598,19.754051,27.727493,0,45.028774,-93.34754,180.0
1103.997,24.498919,35.14082,2148.5,67.72946,10.196078,69.8,1,4.7058825,4.5234075,2.755717,37.905598,19.754051,27.727493,0,45.028492,-93.34754,179.82419
1105.0,14.993323,42.818645,2178.5,68.35083,15.686275,69.8,1,14.509804,5.307303,6.526698,62.505547,19.797829,27.682096,0,45.02821,-93.34754,179.40746
1105.993,17.195955,35.14082,2199.0,68.972206,11.372549,69.8,1,0.0,4.4266043,2.755717,54.994648,19.846962,27.630785,0,45.02793,-93.347534,180.70091
1107.003,74.263626,12.697943,2101.25,68.972206,5.098039,69.8,1,2.3529413,1.6108838,-8.267151,12.734169,19.859018,27.64129,0,45.027645,-93.34754,180.19228
1108.049,32.877388,27.758293,2142.0,68.35083,14.90196,69.8,1,9.803922,3.353721,-0.87022644,28.504875,19.887512,27.660463,0,45.02737,-93.34755,180.67294
1109.089,25.592764,29.234798,2122.25,68.35083,16.862745,69.8,1,10.588235,3.6126442,-0.14503774,36.618393,19.900969,27.658749,0,45.027092,-93.34755,180.76003
1110.016,24.848995,22.738176,2082.75,68.35083,7.45098,69.8,1,8.627451,2.7839267,-3.335868,37.714436,19.912794,27.655956,0,45.026817,-93.34756,181.13065
1111.014,15.150906,38.68443,2186.5,68.35083,23.921568,69.8,1,0.0,4.899765,4.49617,61.85543,19.942507,27.626284,0,45.02654,-93.347565,181.76213
1112.014,57.5964,21.556973,2136.25,68.35083,17.254902,69.8,1,10.588235,2.7192109,-3.916019,16.271257,19.955898,27.636992,0,45.02626,-93.34758,181.22296
1113.014,16.209486,23.91938,2128.0,68.972206,10.980392,69.8,1,8.235294,3.0185864,-2.755717,58.341488,19.980186,27.62065,0,45.02598,-93.3476,182.47633
1114.012,25.665907,28.348896,2165.5,68.972206,19.607843,69.8,1,10.980392,3.4802735,-0.58015096,36.84598,19.994144,27.61876,0,45.0257,-93.347626,184.41335
1114.998,17.92552,33.664314,2202.5,68.972206,24.705883,69.8,1,13.333333,4.116317,2.0305283,52.756382,20.02083,27.615091,0,45.02542,-93.347664,186.44008
1116.01,14.877907,28.644197,2164.0,69.593575,10.980392,69.8,1,13.725491,3.639638,-0.43511322,64.13572,20.032799,27.600464,0,45.02514,-93.34771,187.18411
1117.0,15.563246,36.617325,2216.0,69.593575,19.215687,69.8,1,11.372549,4.5714025,3.4809058,61.311455,20.04951,27.582735,0,45.024857,-93.34777,188.70895
1118.013,31.60609,18.308662,2161.0,70.21494,6.27451,69.8,1,6.6666665,2.2962637,-5.511434,30.460108,20.078938,27.593998,0,45.024574,-93.34784,189.94511
1118.995,25.76689,23.91938,2168.5,70.21494,15.294118,69.8,1,2.745098,2.9820185,-2.755717,37.36287,20.093475,27.590906,0,45.024296,-93.347916,192.2398
1120.002,24.48711,26.87239,2181.5,70.21494,16.470589,69.8,1,10.980392,3.361796,-1.3053397,39.31558,20.11216,27.58836,0,45.024014,-93.348,191.96448
1121.005,68.86687,10.926137,2126.75,70.21494,5.490196,69.8,1,0.0,1.3640475,-9.137378,13.979507,20.139513,27.606865,0,45.02373,-93.34808,191.90599
1122.007,120.28331,6.496622,2113.5,70.21494,4.7058825,69.8,1,0.0,0.7970942,-11.312943,8.003811,20.151052,27.619001,0,45.023457,-93.34817,191.58232
1122.996,33.555897,18.603964,2105.25,68.972206,9.803922,69.8,1,0.0,2.2726603,-5.3663964,28.182396,20.177439,27.638273,0,45.023182,-93.34824,191.402
1124.011,86.08337,8.85903,2061.25,68.972206,5.098039,69.8,1,0.0,1.0759584,-10.152641,10.985694,20.190758,27.65069,0,45.02291,-93.34831,191.2611
1125.003,49.488792,15.060351,2099.5,68.35083,14.509804,69.8,1,9.411765,1.8189203,-7.106849,18.93693,20.217447,27.671268,0,45.02264,-93.3484,191.48186
1125.997,28.977598,27.167692,2137.75,68.35083,15.294118,69.8,1,8.235294,3.2905934,-1.1603019,32.341045,20.229351,27.672033,0,45.02237,-93.34848,191.04584
1126.999,53.95067,17.127459,2085.75,68.972206,5.882353,69.8,1,0.39215687,2.1122992,-6.091585,17.52871,20.24322,27.681244,0,45.0221,-93.348564,189.49377
1128.007,28.0255,25.395885,2114.25,68.35083,16.862745,69.8,1,9.803922,3.0371642,-2.0305283,33.439754,20.271072,27.690977,0,45.021824,-93.34864,192.15126
1129.009,61.174652,12.107341,2068.0,68.35083,5.098039,69.8,1,0.0,1.4767628,-8.557226,15.319512,20.287338,27.702835,0,45.02155,-93.348724,190.57
1130.005,128.10336,6.201321,2062.5,68.35083,10.196078,69.8,1,6.27451,0.7398443,-11.457981,7.3157005,20.303225,27.720268,0,45.021282,-93.3488,191.27136
1131.007,48.301006,14.469749,2058.5,67.72946,5.882353,69.8,1,0.0,1.7217122,-7.3969245,19.226227,20.317722,27.728247,0,45.021015,-93.348885,192.56964
1132.003,30.200882,24.214682,2062.0,67.72946,9.803922,69.8,1,7.0588236,2.926983,-2.6106794,30.748974,20.346455,27.734549,0,45.020744,-93.34896,191.64754
1133.019,31.741596,25.100586,2080.0,67.72946,10.196078,69.8,1,0.0,2.9859197,-2.175566,29.256441,20.359829,27.736408,0,45.020473,-93.34904,191.64754
1134.016,76.990105,10.630836,2037.0,67.72946,14.117647,69.8,1,0.0,1.2756642,-9.282415,12.06189,20.37264,27.74743,0,45.02021,-93.34912,192.10056
1135.003,26.631435,20.67107,2074.25,67.108086,6.6666665,69.8,1,0.0,2.464657,-4.351132,34.55039,20.399937,27.754862,0,45.019943,-93.3492,191.77126
1135.997,108.03067,7.382525,2004.25,66.48672,4.7058825,69.8,1,0.0,0.883429,-10.8778305,8.438407,20.41592,27.771402,0,45.019676,-93.349266,189.37225
1137.021,138.22829,5.90602,1977.5,65.86535,4.3137255,69.8,1,2.745098,0.6828926,-11.603019,6.5333014,20.431349,27.788042,0,45.01942,-93.34933,188.71487
1138.015,23.67348,26.28179,2003.75,64.622604,16.078432,69.8,1,9.411765,2.9770863,-1.5954151,37.42786,20.457397,27.797935,0,45.01916,-93.34938,187.87912
1139.004,23.419256,28.053595,1988.25,64.622604,14.90196,69.8,1,8.627451,3.2429307,-0.7251887,37.834152,20.46911,27.795954,0,45.018898,-93.34943,185.36072
1140.022,42.12073,18.899263,1967.75,64.622604,14.509804,69.8,1,8.627451,2.1678114,-5.221359,21.035904,20.481825,27.80127,0,45.018635,-93.349464,184.89001
1140.997,28.925787,27.758293,1994.75,64.001236,17.254902,69.8,1,9.803922,3.1427372,-0.87022644,30.337221,20.5089,27.809435,0,45.018375,-93.34949,184.15834
1142.008,47.7285,18.603964,1958.25,64.001236,9.019608,69.8,1,5.490196,2.1409156,-5.3663964,18.385828,20.521912,27.817337,0,45.018116,-93.3495,181.48317
1142.997,51.40001,15.650953,1932.0,64.001236,10.196078,69.8,1,0.0,1.7572964,-6.816774,17.072527,20.545712,27.832375,0,45.017857,-93.34951,180.97838
1143.999,48.875454,15.946254,1953.0,63.37986,14.509804,69.8,1,8.235294,1.7773436,-6.671736,17.780056,20.558218,27.84037,0,45.017597,-93.34952,180.40768
1144.999,24.830896,25.691187,2017.25,63.37986,36.07843,69.8,1,12.941176,2.851641,-1.8854905,34.997055,20.580368,27.844908,0,45.01734,-93.34952,180.0
1146.003,19.195848,33.07371,2024.0,64.001236,27.450981,69.8,1,13.333333,3.8490033,1.7404529,45.71447,20.593359,27.835787,0,45.017082,-93.34951,180.0
1146.997,41.63404,21.556973,1999.5,64.622604,15.686275,69.8,1,9.019608,2.5292454,-3.916019,21.28181,20.61698,27.8314,0,45.016815,-93.34951,179.79248
1148.013,42.806778,21.556973,2004.75,64.622604,15.686275,69.8,1,9.803922,2.4866507,-3.916019,20.69877,20.62817,27.836159,0,45.016552,-93.34951,180.30905
1149.013,112.41672,7.382525,1950.75,65.24397,4.7058825,69.8,1,0.0,0.84488475,-10.8778305,7.957601,20.657024,27.856699,0,45.016285,-93.34952,180.3304
1150.005,136.88297,6.496622,1953.5,64.622604,4.3137255,69.8,1,0.78431374,0.73113036,-11.312943,6.473031,20.66782,27.86822,0,45.01602,-93.34952,180.74657
1150.998,138.1392,5.90602,1938.25,64.001236,4.3137255,69.8,1,7.0588236,0.66560096,-11.603019,6.3524904,20.679642,27.880781,0,45.015762,-93.34952,179.79468
1152.011,23.86944,25.691187,1985.25,64.001236,14.117647,69.8,1,0.0,2.9242659,-1.8854905,36.76366,20.703987,27.879675,0,45.015503,-93.34952,180.0
1153.04,27.507767,20.67107,1949.75,64.001236,8.627451,69.8,1,6.6666665,2.351367,-4.351132,31.9011,20.726269,27.885242,0,45.015247,-93.34952,180.5896
1154.012,37.5456,24.805285,1977.25,64.001236,21.17647,69.8,1,11.372549,2.7901576,-2.3206038,23.372326,20.738346,27.888706,0,45.014984,-93.349525,180.30907
1155.002,30.477268,24.805285,1981.75,64.001236,10.196078,69.8,1,9.411765,2.8295112,-2.3206038,28.792871,20.750912,27.890982,0,45.01473,-93.349525,179.68758
